transaction_id,user_id,timestamp,category,merchant,amount,payment_mode,note,reckless
TXN01442,U030,2025-06-27 12:25:39,Entertainment,"Johnson, Hernandez and Trevino",1975.56,UPI,Couldn't resist movie ticket,1
TXN01443,U038,2025-09-24 16:52:05,Food,Baker Group,459.19,UPI,Extra subscription to Zomato Gold,1
TXN01444,U009,2025-03-28 19:04:43,Travel,Jackson-Robinson,834.72,Card,Bought burger with friends,1
TXN01445,U001,2025-06-25 15:07:28,Food,Alvarez Group,669.36,Card,Monthly spend on Food,0
TXN01446,U046,2025-04-20 05:58:25,Entertainment,Moore Inc,1039.32,UPI,Bought earphones on impulse,0
TXN01447,U078,2025-10-01 02:44:37,Shopping,Haynes Ltd,540.48,Card,Binge spending on Food,0
TXN01448,U053,2025-02-16 03:16:41,Entertainment,Mitchell-Henry,1193.29,UPI,Planned buy: movie ticket,0
TXN01449,U015,2025-06-19 09:15:06,Entertainment,Martin Inc,1814.19,UPI,Random snacks buy,0
TXN01450,U036,2025-07-23 20:53:04,Food,Gill and Sons,620.1,UPI,Couldn't resist subscription,0
TXN01451,U034,2025-03-10 18:47:56,Food,Esparza Inc,854.68,UPI,Extra subscription to Netflix,1
TXN01452,U007,2025-07-24 11:53:59,Shopping,Jimenez-Robinson,1442.9,UPI,Binge spending on Medical,1
TXN01453,U011,2025-04-05 01:06:00,Entertainment,King Ltd,854.0,Card,Drunk ordered shoes,0
TXN01454,U089,2025-04-28 12:43:14,Entertainment,Charles LLC,627.15,UPI,Monthly spend on Medical,0
TXN01455,U011,2025-09-08 11:46:33,Shopping,"Hall, Campbell and Barnett",523.12,UPI,Bought gym membership on impulse,1
TXN01456,U056,2025-01-08 21:42:33,Travel,"Austin, Hicks and Craig",845.67,Card,Bought coffee with friends,0
TXN01457,U028,2025-06-03 09:04:06,Entertainment,"York, Kennedy and Mccann",1390.56,UPI,Random earphones buy,1
TXN01458,U006,2025-10-02 01:44:08,Bills,Day Inc,705.87,Card,Recharged utility Zomato Gold,0
TXN01459,U070,2025-06-21 19:12:12,Shopping,Reynolds LLC,413.28,UPI,Saved money by avoiding Entertainment,0
TXN01460,U041,2025-04-23 10:25:00,Bills,Williams LLC,432.3,UPI,Medical pizza expense,0
TXN01461,U069,2025-04-14 01:28:40,Food,Hughes-Sherman,180.62,UPI,Casual Travel expense,0
TXN01462,U052,2025-08-19 13:26:44,Entertainment,"Wyatt, Nielsen and Mcgee",1752.98,Card,Shopping spree for snacks,1
TXN01463,U062,2025-09-20 11:45:01,Bills,Mcknight-Dodson,1248.79,UPI,Casual Entertainment expense,0
TXN01464,U088,2025-05-09 00:13:44,Bills,Hernandez Ltd,606.09,UPI,Regular earphones purchase,0
TXN01465,U058,2025-04-21 05:22:02,Travel,"Adams, Patterson and Harris",196.85,UPI,Bought ice cream with friends,1
TXN01466,U014,2025-01-16 15:52:23,Entertainment,Jackson Inc,782.62,UPI,Casual Medical expense,0
TXN01467,U067,2025-01-19 05:47:24,Entertainment,James and Sons,537.58,UPI,Casual Entertainment expense,0
TXN01468,U073,2025-09-18 18:31:07,Travel,Warner-Cohen,745.19,UPI,Spent on Travel weekend outing,0
TXN01469,U068,2025-06-10 02:48:54,Shopping,"Stafford, Gilbert and Hubbard",159.97,Card,Splurged on H&M,1
TXN01470,U016,2025-05-05 02:14:22,Travel,Johnson-Reid,245.84,Card,Regular earphones purchase,0
TXN01471,U010,2025-07-02 03:59:39,Bills,"Davis, Levine and Anderson",758.91,UPI,Paid monthly rent,0
TXN01472,U047,2025-05-20 19:57:07,Medical,"Smith, Robinson and Thomas",702.63,UPI,Saved money by avoiding Travel,0
TXN01473,U049,2025-07-13 01:28:10,Entertainment,Burton-Gomez,401.34,Card,Emotional purchase: shoes,0
TXN01474,U043,2025-05-26 18:14:44,Medical,"Hill, Bowman and Hall",977.84,Card,Household necessity: shoes,0
TXN01475,U039,2025-04-19 23:18:06,Shopping,Oliver-Torres,792.68,UPI,Monthly spend on Food,1
TXN01476,U096,2025-06-27 10:14:25,Entertainment,"Moreno, Villanueva and Skinner",184.56,UPI,Binge spending on Travel,0
TXN01477,U048,2025-01-10 14:59:29,Medical,Jacobson LLC,1521.48,UPI,Bought subscription on impulse,1
TXN01478,U091,2025-05-23 14:18:28,Bills,"Roberts, Williams and Russell",745.08,UPI,Casual Food expense,0
TXN01479,U080,2025-04-11 10:23:14,Shopping,Rowe-Espinoza,868.87,UPI,Planned buy: shirt,0
TXN01480,U074,2025-01-01 19:22:08,Bills,Reid Inc,521.67,UPI,Paid monthly rent,0
TXN01481,U076,2025-09-06 15:58:32,Entertainment,Hall Inc,159.29,UPI,Emotional purchase: gym membership,1
TXN01482,U036,2025-07-28 14:51:24,Entertainment,Bender-Mitchell,510.18,UPI,Splurged on Nike,0
TXN01483,U011,2025-05-02 17:33:16,Travel,Martin and Sons,190.01,UPI,Emotional purchase: movie ticket,1
TXN01484,U055,2025-03-12 03:05:22,Shopping,"Stevens, Buckley and Smith",772.64,UPI,Emotional purchase: headphones,0
TXN01485,U059,2025-04-22 12:52:16,Food,Martin-Obrien,1342.97,UPI,Shopping spree for groceries,1
TXN01486,U078,2025-04-23 17:00:23,Shopping,Aguilar-Mcclure,1146.3,UPI,Extra subscription to Spotify,1
TXN01487,U049,2025-10-23 07:28:34,Entertainment,Valdez Inc,225.23,Card,Binge spending on Shopping,1
TXN01488,U099,2025-08-26 13:26:05,Bills,Andrade-Hunter,635.66,Card,Medical headphones expense,0
TXN01489,U045,2025-10-07 23:40:30,Shopping,Richardson and Sons,463.73,UPI,Casual Food expense,0
TXN01490,U044,2025-03-29 08:10:46,Food,Love Inc,216.42,Card,Bought insurance for groceries,0
TXN01491,U016,2025-08-20 06:59:29,Shopping,Rivas-Flores,287.99,UPI,Regular snacks purchase,0
TXN01492,U098,2025-09-26 04:12:22,Food,"Flores, Hancock and Krause",790.49,Card,Gifted earphones to friend,0
TXN01493,U081,2025-08-24 22:22:02,Entertainment,"Griffith, Daniels and Hickman",940.85,Card,Regular earphones purchase,0
TXN01494,U013,2025-04-09 19:05:02,Shopping,Collins PLC,1183.56,Card,Regular earphones purchase,0
TXN01495,U051,2025-11-08 11:07:42,Shopping,Williams Group,342.38,UPI,Overordered coffee,0
TXN01496,U096,2025-11-05 11:46:57,Shopping,"Marshall, Ray and Hopkins",1209.78,UPI,Couldn't resist subscription,1
TXN01497,U039,2025-11-01 05:26:05,Entertainment,Baker-Oliver,1498.14,UPI,Gifted pizza to friend,0
TXN01498,U019,2025-09-04 15:29:10,Bills,Werner and Sons,842.88,UPI,Household necessity: pizza,0
TXN01499,U059,2025-11-05 13:50:54,Food,Clements Ltd,1021.84,Card,Couldn't resist movie ticket,1
TXN01500,U066,2025-03-20 05:35:35,Shopping,"Holmes, White and Bell",564.46,UPI,Late-night burger order,0
TXN01501,U043,2025-09-25 05:43:40,Medical,"Grimes, Carter and Collins",821.1,UPI,Essential Travel payment,0
TXN01502,U019,2025-08-09 05:57:00,Travel,Garrett Inc,255.37,Card,Paid Bills bill,0
TXN01503,U078,2025-10-02 03:49:05,Entertainment,"Copeland, Gibson and Drake",1858.43,UPI,Extra subscription to Zomato Gold,0
TXN01504,U012,2025-04-01 06:24:30,Bills,"Jensen, Jenkins and Mitchell",397.25,Card,Monthly spend on Shopping,0
TXN01505,U046,2025-04-18 08:01:03,Shopping,"Freeman, Davis and Hernandez",1080.15,UPI,Random gym membership buy,0
TXN01506,U024,2025-02-08 10:18:31,Medical,"Whitney, Sanders and Johnson",1009.84,Card,Late-night pasta order,0
TXN01507,U023,2025-02-15 12:07:36,Bills,"Wilson, Brown and Watkins",327.22,UPI,Medical shirt expense,0
TXN01508,U015,2025-02-05 13:02:25,Shopping,"Scott, Perez and Matthews",232.37,UPI,Shopping spree for tablet,1
TXN01509,U021,2025-04-15 18:23:45,Bills,Greene-Davis,750.79,Card,Medical shoes expense,1
TXN01510,U047,2025-10-24 20:10:45,Bills,"Johnson, Castro and Williams",517.55,Card,Bought insurance for gym membership,0
TXN01511,U012,2025-05-27 09:21:09,Food,"Ortiz, Ferguson and Nunez",229.12,Card,Planned buy: snacks,0
TXN01512,U074,2025-06-28 20:36:07,Bills,"Johnson, Webster and Jenkins",524.88,UPI,Essential Entertainment payment,0
TXN01513,U070,2025-09-11 00:24:21,Food,Cisneros-Matthews,477.8,Card,Household necessity: shirt,0
TXN01514,U081,2025-01-24 17:07:33,Food,Lloyd Inc,598.67,Card,Bought biryani with friends,0
TXN01515,U068,2025-08-19 21:37:28,Shopping,"Vega, Johnson and Sullivan",1226.64,Card,Emotional purchase: pizza,1
TXN01516,U072,2025-09-28 01:50:16,Medical,Tran PLC,1174.81,UPI,Monthly spend on Shopping,0
TXN01517,U073,2025-04-25 12:13:38,Medical,Warren-Lam,1303.81,Card,Spent on Food weekend outing,0
TXN01518,U019,2025-09-09 22:03:10,Medical,"Fischer, Lewis and Hall",724.72,Card,Paid Food bill,0
TXN01519,U007,2025-09-07 15:17:09,Shopping,"Howard, Collins and Wolfe",1221.58,UPI,Extra subscription to Zomato Gold,0
TXN01520,U088,2025-01-18 15:24:47,Travel,"Bell, Martinez and Murray",1175.5,Card,Monthly spend on Entertainment,1
TXN01521,U028,2025-01-27 21:31:29,Food,Newman and Sons,360.11,Card,Late-night coffee order,1
TXN01522,U055,2025-02-20 07:12:13,Shopping,Taylor-Holland,584.82,Card,Overordered biryani,1
TXN01523,U039,2025-03-05 21:12:23,Food,Ross-Maddox,265.57,UPI,Monthly spend on Bills,0
TXN01524,U010,2025-04-21 23:12:50,Entertainment,Anderson LLC,83.81,Card,Saved money by avoiding Food,0
TXN01525,U066,2025-10-09 03:37:19,Shopping,Howell Ltd,1747.06,Card,Extra subscription to Prime Video,0
TXN01526,U017,2025-10-30 12:10:14,Travel,Evans-Castaneda,1594.64,UPI,Bought extra Medical,1
TXN01527,U079,2025-04-17 18:58:01,Bills,"Thomas, Rodriguez and Meyers",125.89,Card,Paid monthly rent,1
TXN01528,U068,2025-02-05 15:17:22,Food,"Delacruz, Miller and Miller",1797.78,UPI,Bought extra Medical,1
TXN01529,U073,2025-08-10 15:23:46,Entertainment,"Rosales, Shepherd and Pratt",124.97,UPI,Bought biryani with friends,0
TXN01530,U008,2025-02-16 17:39:09,Medical,Sandoval-Evans,1154.56,UPI,Spent on Bills weekend outing,0
TXN01531,U059,2025-05-14 23:15:33,Shopping,Sparks and Sons,1732.69,Card,Overordered biryani,1
TXN01532,U094,2025-02-09 15:10:43,Shopping,"Strickland, Taylor and Higgins",1250.72,UPI,Planned buy: headphones,0
TXN01533,U078,2025-05-15 23:49:09,Medical,"Miller, Mercado and Wood",1691.54,Card,Binge spending on Bills,1
TXN01534,U068,2025-10-18 04:03:54,Shopping,"Mendoza, Huerta and Taylor",1523.01,UPI,Overordered biryani,0
TXN01535,U061,2025-03-31 14:32:07,Medical,Navarro-Price,1067.32,UPI,Planned buy: gym membership,0
TXN01536,U055,2025-07-01 18:23:20,Food,"Dean, Jefferson and Hoover",1170.54,UPI,Extra subscription to Netflix,0
TXN01537,U049,2025-06-15 20:52:17,Entertainment,"Serrano, Middleton and Henson",778.92,UPI,Late-night burger order,0
TXN01538,U027,2025-04-10 03:22:22,Food,Gilbert-Lee,748.12,Card,Monthly spend on Shopping,1
TXN01539,U061,2025-05-28 19:36:31,Entertainment,Lopez-Mcbride,1144.9,UPI,Spent on Food weekend outing,0
TXN01540,U083,2025-08-16 22:41:13,Travel,King PLC,859.02,Card,Binge spending on Bills,1
TXN01541,U010,2025-06-22 10:34:37,Bills,"Turner, Palmer and Turner",859.7,Card,Essential Shopping payment,0
TXN01542,U041,2025-03-28 01:57:28,Shopping,"Pacheco, Bailey and Guerra",706.94,Card,Household necessity: tablet,0
TXN01543,U005,2025-07-07 15:32:29,Shopping,Gomez-Chandler,1345.41,Card,Random pizza buy,1
TXN01544,U035,2025-04-24 07:42:53,Bills,"Lane, Allen and Horn",735.73,Card,Saved money by avoiding Bills,1
TXN01545,U022,2025-04-08 06:38:11,Food,Stephens PLC,1021.02,UPI,Emotional purchase: shirt,1
TXN01546,U080,2025-05-18 00:12:20,Shopping,"Scott, Roberts and Anderson",614.01,UPI,Gifted pizza to friend,0
TXN01547,U048,2025-05-04 14:24:37,Food,Medina PLC,1750.33,Card,Binge spending on Shopping,1
TXN01548,U084,2025-08-08 08:23:39,Travel,Brown-Craig,1287.45,Card,Gifted gym membership to friend,1
TXN01549,U078,2025-10-19 23:45:39,Food,George-Martin,1776.42,UPI,Couldn't resist earphones,0
TXN01550,U022,2025-08-08 12:59:42,Food,"Lynch, Gardner and Erickson",1938.75,Card,Random snacks buy,0
TXN01551,U086,2025-01-29 03:40:37,Food,"Christian, Reed and Manning",654.8,UPI,Monthly spend on Food,0
TXN01552,U066,2025-08-22 10:19:33,Shopping,"Ross, Miller and Little",1536.55,Card,Bought movie ticket on impulse,0
TXN01553,U062,2025-04-05 02:56:44,Entertainment,"Smith, Moody and Ortega",1143.67,UPI,Spent on Shopping weekend outing,1
TXN01554,U094,2025-04-18 17:11:06,Entertainment,Williamson-Watts,331.56,Card,Spent on Bills weekend outing,0
TXN01555,U025,2025-08-27 12:08:09,Entertainment,"Rogers, Duran and Howell",277.29,Card,Couldn't resist subscription,1
TXN01556,U068,2025-08-27 00:47:30,Food,"Ramirez, Wilcox and Miller",561.23,Card,Overordered sandwich,0
TXN01557,U070,2025-02-05 17:15:11,Bills,Robinson-Cline,430.56,Card,Saved money by avoiding Bills,0
TXN01558,U095,2025-06-10 20:55:11,Entertainment,Walker-Harris,1404.41,Card,Random shirt buy,0
TXN01559,U098,2025-02-03 14:06:08,Travel,Case-Vaughan,718.66,UPI,Spent on Travel weekend outing,0
TXN01560,U028,2025-02-24 05:28:32,Shopping,"Stewart, Ruiz and Henderson",825.35,UPI,Overordered coffee,0
TXN01561,U005,2025-06-05 13:37:08,Food,Moran Inc,1506.03,Card,Bought headphones on impulse,1
TXN01562,U036,2025-05-15 10:36:34,Food,Mcclure and Sons,876.92,Card,Random shirt buy,0
TXN01563,U008,2025-06-30 07:12:07,Entertainment,Mccarty-Mueller,987.9,Card,Gifted gym membership to friend,0
TXN01564,U089,2025-08-16 21:15:45,Entertainment,Johnson and Sons,113.61,Card,Casual Shopping expense,0
TXN01565,U094,2025-11-08 03:29:32,Travel,Collins PLC,850.57,Card,Regular headphones purchase,0
TXN01566,U087,2025-10-07 04:21:23,Medical,Williams-Mckenzie,297.59,Card,Paid monthly rent,0
TXN01567,U052,2025-02-08 09:03:02,Shopping,Donaldson-Paul,680.89,UPI,Emotional purchase: snacks,0
TXN01568,U025,2025-05-11 00:54:12,Food,Glover Ltd,1551.5,Card,Bought gym membership on impulse,1
TXN01569,U017,2025-09-17 03:08:27,Medical,Maxwell-Hall,1152.07,UPI,Binge spending on Medical,0
TXN01570,U030,2025-10-25 00:12:02,Travel,Brandt-Johnson,1043.5,UPI,Bought shoes on impulse,1
TXN01571,U025,2025-05-11 01:02:02,Medical,Harris Ltd,520.6,UPI,Bought extra Travel,1
TXN01572,U064,2025-07-04 21:27:57,Shopping,Morgan-Moran,827.28,Card,Splurged on H&M,0
TXN01573,U024,2025-06-11 03:16:06,Food,Young Inc,637.96,Card,Late-night burger order,0
TXN01574,U007,2025-10-22 03:00:32,Food,Jones-Robinson,546.7,Card,Bought earphones on impulse,0
TXN01575,U002,2025-07-05 16:55:30,Shopping,Nguyen LLC,1564.18,UPI,Random snacks buy,0
TXN01576,U076,2025-10-02 11:11:33,Food,Cox-Roberson,1157.67,Card,Binge spending on Travel,1
TXN01577,U022,2025-06-23 22:11:19,Entertainment,Andrade-Valentine,772.69,Card,Bought extra Food,1
TXN01578,U003,2025-08-23 01:17:22,Travel,"Hamilton, Beck and Rich",1481.32,UPI,Extra subscription to Zomato Gold,1
TXN01579,U068,2025-03-28 09:20:37,Entertainment,"Guzman, Chang and Freeman",288.94,UPI,Extra subscription to Netflix,0
TXN01580,U057,2025-03-30 23:54:51,Bills,"Navarro, Martinez and Acosta",370.54,Card,Paid monthly rent,0
TXN01581,U072,2025-08-03 03:29:26,Bills,Vasquez-Stanton,743.83,Card,Monthly spend on Bills,0
TXN01582,U049,2025-02-25 14:07:32,Entertainment,"Bridges, Moore and Duffy",623.61,UPI,Drunk ordered shirt,1
TXN01583,U062,2025-07-24 14:43:52,Food,"Foster, Moore and Mitchell",992.13,UPI,Gifted pizza to friend,0
TXN01584,U083,2025-09-12 09:36:51,Shopping,Griffith Inc,708.44,UPI,Random tablet buy,1
TXN01585,U055,2025-04-10 02:06:13,Food,Gregory and Sons,1410.66,Card,Drunk ordered shoes,1
TXN01586,U064,2025-01-01 07:16:24,Travel,"Cruz, Townsend and Edwards",1829.4,UPI,Bought extra Entertainment,1
TXN01587,U052,2025-08-03 21:26:14,Shopping,"Wright, Torres and Rodriguez",533.99,Card,Emotional purchase: subscription,0
TXN01588,U032,2025-05-30 17:29:51,Medical,"Frost, Day and Stark",288.65,UPI,Paid Bills bill,0
TXN01589,U043,2025-01-24 19:37:48,Travel,"Doyle, Anthony and Mayo",288.09,Card,Saved money by avoiding Travel,0
TXN01590,U062,2025-08-02 23:40:44,Entertainment,"Crawford, French and Keith",1309.86,UPI,Gifted snacks to friend,0
TXN01591,U043,2025-09-02 04:34:38,Bills,"Hall, Carlson and Andersen",675.06,UPI,Medical shoes expense,1
TXN01592,U028,2025-10-21 16:39:35,Entertainment,Mitchell PLC,1805.11,Card,Bought shoes on impulse,1
TXN01593,U056,2025-09-27 12:13:10,Shopping,Wilson PLC,243.8,Card,Gifted groceries to friend,0
TXN01594,U081,2025-04-11 03:18:06,Shopping,Alexander PLC,610.78,Card,Monthly spend on Shopping,0
TXN01595,U083,2025-01-16 19:04:48,Shopping,Nguyen LLC,1785.85,UPI,Late-night ice cream order,1
TXN01596,U003,2025-05-03 06:17:22,Entertainment,"Wilcox, Ortiz and Day",1191.61,Card,Bought extra Bills,0
TXN01597,U038,2025-01-05 20:58:59,Shopping,Shepard LLC,697.84,Card,Splurged on Swiggy,0
TXN01598,U076,2025-08-16 20:57:45,Shopping,Oneal Inc,1497.75,Card,Extra subscription to Prime Video,0
TXN01599,U059,2025-11-01 14:23:51,Travel,Rodriguez LLC,351.55,Card,Splurged on Swiggy,1
TXN01600,U075,2025-10-08 08:23:42,Entertainment,"Lee, Morton and Villa",629.81,Card,Bought extra Bills,0
TXN01601,U035,2025-02-20 07:45:55,Shopping,Nelson LLC,987.53,UPI,Medical movie ticket expense,0
TXN01602,U094,2025-06-02 16:38:02,Shopping,Cobb Group,450.34,Card,Planned buy: gym membership,0
TXN01603,U062,2025-01-25 04:24:47,Shopping,"Barber, Campbell and Howard",705.57,UPI,Gifted tablet to friend,0
TXN01604,U049,2025-01-05 04:42:11,Shopping,Simpson-Ramos,695.44,UPI,Bought shirt on impulse,1
TXN01605,U097,2025-10-11 15:30:48,Bills,Campos-Fuller,109.15,UPI,Paid Food bill,0
TXN01606,U063,2025-06-21 12:41:15,Shopping,"Giles, Hall and Flynn",343.55,UPI,Paid Entertainment bill,0
TXN01607,U066,2025-02-23 14:54:21,Food,"Smith, Parsons and Clark",238.61,UPI,Extra subscription to Prime Video,0
TXN01608,U060,2025-07-17 12:42:19,Entertainment,Jimenez and Sons,462.64,Card,Bought extra Food,1
TXN01609,U091,2025-01-06 11:04:53,Food,Bridges Group,1043.55,UPI,Casual Entertainment expense,0
TXN01610,U083,2025-07-10 20:45:36,Shopping,Scott-Roberts,415.88,UPI,Random movie ticket buy,1
TXN01611,U051,2025-04-23 21:54:51,Entertainment,Vazquez PLC,497.66,Card,Shopping spree for headphones,1
TXN01612,U076,2025-05-07 19:30:09,Travel,Porter PLC,1574.03,UPI,Bought snacks on impulse,1
TXN01613,U054,2025-06-26 06:53:33,Shopping,Ware-Atkinson,1359.53,Card,Drunk ordered gym membership,1
TXN01614,U009,2025-09-03 02:07:56,Bills,Cole and Sons,888.66,UPI,Spent on Medical weekend outing,0
TXN01615,U010,2025-04-18 12:12:49,Food,Combs-Norris,107.34,UPI,Paid Bills bill,0
TXN01616,U017,2025-01-25 00:49:33,Bills,Herrera PLC,1817.57,Card,Bought extra Bills,0
TXN01617,U069,2025-04-03 07:44:13,Food,Bryan-Lee,738.66,UPI,Bought pasta with friends,0
TXN01618,U082,2025-11-09 17:45:31,Entertainment,"Ramsey, Moore and Howard",571.76,UPI,Regular headphones purchase,0
TXN01619,U043,2025-01-09 22:39:02,Travel,"Taylor, Reyes and Curtis",900.64,Card,Recharged utility Netflix,0
TXN01620,U006,2025-06-09 02:27:23,Bills,"Soto, Owens and Moreno",128.8,UPI,Invested in earphones,0
TXN01621,U091,2025-01-04 03:03:37,Travel,"Thompson, Campos and Wallace",842.17,Card,Casual Bills expense,1
TXN01622,U054,2025-03-20 16:02:15,Shopping,"Rodriguez, Rose and Perkins",576.29,UPI,Bought subscription on impulse,0
TXN01623,U033,2025-05-01 16:27:46,Food,Watson Ltd,1038.66,UPI,Gifted snacks to friend,0
TXN01624,U069,2025-07-09 21:56:56,Food,"Smith, Pham and Fischer",861.76,UPI,Purchased earphones for daily use,1
TXN01625,U074,2025-02-02 19:03:40,Food,Carroll Inc,964.61,UPI,Saved money by avoiding Entertainment,0
TXN01626,U082,2025-01-06 01:25:50,Shopping,Matthews-Smith,1212.77,UPI,Monthly spend on Shopping,0
TXN01627,U083,2025-01-12 18:18:27,Shopping,"Silva, Werner and Fisher",1474.55,UPI,Binge spending on Bills,0
TXN01628,U050,2025-03-27 00:15:59,Shopping,"Keller, Stein and Church",1258.18,Card,Monthly spend on Bills,0
TXN01629,U091,2025-01-17 16:46:50,Bills,Torres Group,276.62,UPI,Purchased gym membership for daily use,1
TXN01630,U067,2025-03-26 00:08:15,Shopping,"Gonzales, Carlson and Ward",1197.22,Card,Monthly spend on Entertainment,0
TXN01631,U076,2025-05-13 23:38:50,Bills,Richardson-Moreno,1360.15,Card,Splurged on H&M,0
TXN01632,U018,2025-04-10 03:54:27,Entertainment,"Robinson, Ramirez and Weiss",257.78,UPI,Monthly spend on Bills,0
TXN01633,U028,2025-05-02 04:38:24,Shopping,"Myers, Salazar and Davis",1781.94,Card,Overordered sandwich,0
TXN01634,U091,2025-09-05 21:00:54,Travel,Webb LLC,418.47,UPI,Monthly spend on Medical,0
TXN01635,U052,2025-05-13 14:25:42,Entertainment,Turner-Blake,1060.22,Card,Splurged on Zara,1
TXN01636,U067,2025-08-19 08:21:05,Bills,Williams PLC,526.56,Card,Spent on Medical weekend outing,0
TXN01637,U067,2025-10-15 02:39:09,Travel,"Moore, Ramsey and Taylor",496.92,UPI,Planned buy: pizza,0
TXN01638,U060,2025-04-21 14:48:49,Travel,Terrell-Cabrera,817.98,UPI,Bought extra Food,1
TXN01639,U035,2025-09-10 03:17:25,Shopping,White Ltd,747.38,UPI,Medical gym membership expense,0
TXN01640,U014,2025-03-18 12:57:28,Bills,"Nelson, Pugh and Perez",1463.81,UPI,Spent on Food weekend outing,0
TXN01641,U094,2025-08-03 00:28:47,Shopping,"Hood, Stevens and Kline",986.99,Card,Planned buy: shoes,0
TXN01642,U081,2025-06-23 17:06:28,Food,"Cooke, Wilson and Alexander",916.33,Card,Bought coffee with friends,0
TXN01643,U096,2025-04-08 19:58:47,Food,Maxwell-Hicks,1339.44,Card,Late-night biryani order,0
TXN01644,U007,2025-09-29 09:45:50,Entertainment,Mathews LLC,1324.49,UPI,Shopping spree for earphones,0
TXN01645,U056,2025-06-29 04:24:51,Food,Thornton-Summers,969.2,Card,Bought coffee with friends,0
TXN01646,U021,2025-09-22 14:17:54,Bills,Thompson-Schroeder,210.94,Card,Invested in tablet,1
TXN01647,U044,2025-03-29 22:26:30,Medical,Huber-Moreno,561.17,UPI,Medical pizza expense,0
TXN01648,U088,2025-07-24 17:10:25,Travel,Johnson-Joseph,1125.3,Card,Casual Medical expense,1
TXN01649,U018,2025-02-17 14:39:15,Medical,Marsh Inc,1130.27,UPI,Purchased headphones for daily use,0
